startTime,endTime,latency
1708423051606,1708423051620,14
1708423051620,1708423051634,14
1708423051634,1708423051648,14
1708423051648,1708423051663,15
1708423051663,1708423051677,14
1708423051677,1708423051690,13
1708423051690,1708423051705,15
1708423051705,1708423051717,12
1708423051717,1708423051729,12
1708423051729,1708423051743,14
1708423051743,1708423051754,11
1708423051754,1708423051768,14
1708423051768,1708423051784,16
1708423051784,1708423051796,12
1708423051796,1708423051810,14
1708423051810,1708423051825,15
1708423051825,1708423051839,14
1708423051839,1708423051853,14
1708423051853,1708423051867,14
1708423051867,1708423051880,13
1708423051880,1708423051893,13
1708423051893,1708423051908,15
1708423051908,1708423051922,14
1708423051922,1708423051934,12
1708423051934,1708423051948,14
1708423051948,1708423051962,14
1708423051962,1708423051976,14
1708423051976,1708423051991,15
1708423051991,1708423052006,15
1708423052006,1708423052020,14
1708423052020,1708423052035,15
1708423052035,1708423052049,14
1708423052049,1708423052064,15
1708423052064,1708423052077,13
1708423052077,1708423052092,15
1708423052092,1708423052104,12
1708423052104,1708423052118,14
1708423052118,1708423052133,15
1708423052133,1708423052147,14
1708423052147,1708423052161,14
1708423052161,1708423052175,14
1708423052175,1708423052190,15
1708423052190,1708423052203,13
1708423052203,1708423052218,15
1708423052218,1708423052233,15
1708423052233,1708423052247,14
1708423052247,1708423052259,12
1708423052259,1708423052273,14
1708423052273,1708423052287,14
1708423052287,1708423052301,14
1708423052301,1708423052316,15
1708423052316,1708423052331,15
1708423052331,1708423052344,13
1708423052344,1708423052357,13
1708423052357,1708423052371,14
1708423052371,1708423052384,13
1708423052384,1708423052398,14
1708423052398,1708423052412,14
1708423052412,1708423052427,15
1708423052427,1708423052441,14
1708423052441,1708423052454,13
1708423052454,1708423052468,14
1708423052468,1708423052482,14
1708423052482,1708423052496,14
1708423052496,1708423052510,14
1708423052510,1708423052525,15
1708423052525,1708423052538,13
1708423052538,1708423052552,14
1708423052552,1708423052568,16
1708423052568,1708423052580,12
1708423052580,1708423052594,14
1708423052594,1708423052609,15
1708423052609,1708423052621,12
1708423052621,1708423052636,15
1708423052636,1708423052650,14
1708423052650,1708423052665,15
1708423052665,1708423052680,15
1708423052680,1708423052695,15
1708423052695,1708423052708,13
1708423052708,1708423052722,14
1708423052722,1708423052737,15
1708423052737,1708423052752,15
1708423052752,1708423052767,15
1708423052767,1708423052782,15
1708423052782,1708423052795,13
1708423052795,1708423052810,15
1708423052810,1708423052825,15
1708423052825,1708423052840,15
1708423052840,1708423052854,14
1708423052854,1708423052868,14
1708423052868,1708423052884,16
1708423052884,1708423052899,15
1708423052899,1708423052912,13
1708423052912,1708423052925,13
1708423052925,1708423052960,35
1708423052960,1708423052976,16
1708423052976,1708423052991,15
1708423052991,1708423053002,11
1708423053002,1708423053020,18
1708423053020,1708423053035,15
1708423053035,1708423053048,13
1708423053048,1708423053059,11
1708423053059,1708423053071,12
1708423053071,1708423053084,13
1708423053084,1708423053099,15
1708423053099,1708423053114,15
1708423053114,1708423053129,15
1708423053129,1708423053143,14
1708423053143,1708423053154,11
1708423053154,1708423053169,15
1708423053169,1708423053183,14
1708423053183,1708423053195,12
1708423053195,1708423053210,15
1708423053210,1708423053223,13
1708423053223,1708423053237,14
1708423053237,1708423053251,14
1708423053251,1708423053265,14
1708423053265,1708423053279,14
1708423053279,1708423053293,14
1708423053293,1708423053307,14
1708423053307,1708423053319,12
1708423053319,1708423053331,12
1708423053331,1708423053344,13
1708423053344,1708423053358,14
1708423053358,1708423053373,15
1708423053373,1708423053386,13
1708423053386,1708423053400,14
1708423053400,1708423053414,14
1708423053414,1708423053428,14
1708423053428,1708423053442,14
1708423053442,1708423053455,13
1708423053455,1708423053469,14
1708423053469,1708423053482,13
1708423053482,1708423053496,14
1708423053496,1708423053511,15
1708423053511,1708423053524,13
1708423053524,1708423053538,14
1708423053538,1708423053550,12
1708423053550,1708423053563,13
1708423053563,1708423053576,13
1708423053576,1708423053591,15
1708423053591,1708423053604,13
1708423053604,1708423053616,12
1708423053616,1708423053630,14
1708423053630,1708423053643,13
1708423053643,1708423053657,14
1708423053657,1708423053670,13
1708423053670,1708423053687,17
1708423053687,1708423053698,11
1708423053698,1708423053710,12
1708423053710,1708423053722,12
1708423053722,1708423053735,13
1708423053735,1708423053747,12
1708423053747,1708423053761,14
1708423053761,1708423053775,14
1708423053775,1708423053788,13
1708423053788,1708423053802,14
1708423053802,1708423053814,12
1708423053815,1708423053828,13
1708423053828,1708423053842,14
1708423053842,1708423053855,13
1708423053855,1708423053870,15
1708423053870,1708423053884,14
1708423053884,1708423053899,15
1708423053899,1708423053914,15
1708423053914,1708423053928,14
1708423053928,1708423053942,14
1708423053942,1708423053957,15
1708423053957,1708423053972,15
1708423053972,1708423053985,13
1708423053986,1708423054000,14
1708423054000,1708423054013,13
1708423054013,1708423054027,14
1708423054027,1708423054041,14
1708423054041,1708423054055,14
1708423054055,1708423054070,15
1708423054070,1708423054085,15
1708423054085,1708423054099,14
1708423054099,1708423054112,13
1708423054112,1708423054124,12
1708423054124,1708423054139,15
1708423054139,1708423054153,14
1708423054153,1708423054166,13
1708423054166,1708423054181,15
1708423054181,1708423054192,11
1708423054192,1708423054206,14
1708423054206,1708423054220,14
1708423054220,1708423054236,16
1708423054236,1708423054252,16
1708423054252,1708423054267,15
1708423054267,1708423054280,13
1708423054280,1708423054295,15
1708423054295,1708423054308,13
1708423054308,1708423054322,14
1708423054322,1708423054336,14
1708423054336,1708423054350,14
1708423054350,1708423054364,14
1708423054364,1708423054378,14
1708423054378,1708423054392,14
1708423054392,1708423054406,14
1708423054406,1708423054420,14
1708423054420,1708423054433,13
1708423054433,1708423054448,15
1708423054448,1708423054463,15
1708423054463,1708423054476,13
1708423054476,1708423054491,15
1708423054491,1708423054506,15
1708423054506,1708423054520,14
1708423054520,1708423054534,14
1708423054534,1708423054549,15
1708423054549,1708423054562,13
1708423054562,1708423054575,13
1708423054575,1708423054588,13
1708423054588,1708423054602,14
1708423054602,1708423054617,15
1708423054617,1708423054631,14
1708423054631,1708423054646,15
1708423054646,1708423054660,14
1708423054660,1708423054672,12
1708423054672,1708423054686,14
1708423054686,1708423054701,15
1708423054701,1708423054715,14
1708423054715,1708423054730,15
1708423054730,1708423054744,14
1708423054744,1708423054759,15
1708423054759,1708423054773,14
1708423054773,1708423054787,14
1708423054787,1708423054801,14
1708423054801,1708423054814,13
1708423054814,1708423054827,13
1708423054827,1708423054840,13
1708423054840,1708423054854,14
1708423054854,1708423054868,14
1708423054868,1708423054883,15
1708423054883,1708423054898,15
1708423054898,1708423054913,15
1708423054913,1708423054926,13
1708423054926,1708423054941,15
1708423054941,1708423054956,15
1708423054956,1708423054969,13
1708423054969,1708423054984,15
1708423054984,1708423054998,14
1708423054998,1708423055012,14
1708423055012,1708423055026,14
1708423055026,1708423055041,15
1708423055041,1708423055054,13
1708423055054,1708423055068,14
1708423055068,1708423055083,15
1708423055083,1708423055097,14
1708423055097,1708423055112,15
1708423055112,1708423055127,15
1708423055127,1708423055140,13
1708423055140,1708423055154,14
1708423055154,1708423055169,15
1708423055169,1708423055181,12
1708423055181,1708423055195,14
1708423055195,1708423055210,15
1708423055210,1708423055226,16
1708423055226,1708423055241,15
1708423055241,1708423055254,13
1708423055254,1708423055266,12
1708423055266,1708423055281,15
1708423055281,1708423055294,13
1708423055294,1708423055308,14
1708423055308,1708423055323,15
1708423055323,1708423055338,15
1708423055338,1708423055349,11
1708423055349,1708423055363,14
1708423055363,1708423055378,15
1708423055378,1708423055393,15
1708423055393,1708423055407,14
1708423055407,1708423055421,14
1708423055421,1708423055435,14
1708423055435,1708423055449,14
1708423055449,1708423055463,14
1708423055463,1708423055477,14
1708423055477,1708423055492,15
1708423055492,1708423055508,16
1708423055508,1708423055521,13
1708423055521,1708423055535,14
1708423055535,1708423055549,14
1708423055549,1708423055563,14
1708423055563,1708423055578,15
1708423055578,1708423055591,13
1708423055591,1708423055606,15
1708423055606,1708423055619,13
1708423055619,1708423055634,15
1708423055634,1708423055647,13
1708423055647,1708423055661,14
1708423055661,1708423055676,15
1708423055676,1708423055689,13
1708423055689,1708423055700,11
1708423055700,1708423055715,15
1708423055715,1708423055728,13
1708423055728,1708423055742,14
1708423055742,1708423055757,15
1708423055757,1708423055771,14
1708423055771,1708423055787,16
1708423055787,1708423055800,13
1708423055801,1708423055813,12
1708423055813,1708423055827,14
1708423055827,1708423055841,14
1708423055841,1708423055855,14
1708423055855,1708423055868,13
1708423055868,1708423055882,14
1708423055882,1708423055896,14
1708423055896,1708423055910,14
1708423055910,1708423055925,15
1708423055925,1708423055940,15
1708423055940,1708423055952,12
1708423055952,1708423055967,15
1708423055967,1708423055980,13
1708423055980,1708423055994,14
1708423055994,1708423056007,13
1708423056007,1708423056019,12
1708423056019,1708423056032,13
1708423056033,1708423056044,11
1708423056044,1708423056058,14
1708423056058,1708423056074,16
1708423056074,1708423056085,11
1708423056085,1708423056099,14
1708423056099,1708423056114,15
1708423056114,1708423056127,13
1708423056127,1708423056141,14
1708423056141,1708423056156,15
1708423056156,1708423056170,14
1708423056170,1708423056183,13
1708423056183,1708423056198,15
1708423056198,1708423056210,12
1708423056210,1708423056224,14
1708423056224,1708423056239,15
1708423056239,1708423056251,12
1708423056251,1708423056264,13
1708423056264,1708423056278,14
1708423056278,1708423056292,14
1708423056292,1708423056306,14
1708423056306,1708423056321,15
1708423056321,1708423056334,13
1708423056334,1708423056348,14
1708423056348,1708423056362,14
1708423056362,1708423056376,14
1708423056376,1708423056390,14
1708423056390,1708423056403,13
1708423056403,1708423056416,13
1708423056416,1708423056428,12
1708423056428,1708423056442,14
1708423056442,1708423056457,15
1708423056457,1708423056472,15
1708423056472,1708423056487,15
1708423056487,1708423056501,14
1708423056501,1708423056516,15
1708423056516,1708423056531,15
1708423056531,1708423056544,13
1708423056544,1708423056559,15
1708423056559,1708423056574,15
1708423056574,1708423056589,15
1708423056589,1708423056603,14
1708423056603,1708423056616,13
1708423056616,1708423056628,12
1708423056628,1708423056643,15
1708423056643,1708423056656,13
1708423056656,1708423056670,14
1708423056670,1708423056684,14
1708423056684,1708423056697,13
1708423056697,1708423056711,14
1708423056711,1708423056725,14
1708423056725,1708423056740,15
1708423056740,1708423056754,14
1708423056754,1708423056769,15
1708423056769,1708423056783,14
1708423056783,1708423056799,16
1708423056800,1708423056815,15
1708423056815,1708423056829,14
1708423056829,1708423056844,15
1708423056844,1708423056858,14
1708423056858,1708423056873,15
1708423056873,1708423056887,14
1708423056887,1708423056901,14
1708423056901,1708423056915,14
1708423056915,1708423056929,14
1708423056929,1708423056944,15
1708423056944,1708423056958,14
1708423056958,1708423056973,15
1708423056973,1708423056986,13
1708423056986,1708423057001,15
1708423057001,1708423057014,13
1708423057014,1708423057029,15
1708423057029,1708423057044,15
1708423057044,1708423057059,15
1708423057059,1708423057073,14
1708423057073,1708423057088,15
1708423057088,1708423057102,14
1708423057102,1708423057116,14
1708423057116,1708423057131,15
1708423057131,1708423057143,12
1708423057143,1708423057155,12
1708423057155,1708423057169,14
1708423057169,1708423057183,14
1708423057183,1708423057198,15
1708423057198,1708423057212,14
1708423057212,1708423057226,14
1708423057226,1708423057239,13
1708423057239,1708423057251,12
1708423057251,1708423057264,13
1708423057264,1708423057278,14
1708423057278,1708423057288,10
1708423057288,1708423057302,14
1708423057302,1708423057316,14
1708423057316,1708423057331,15
1708423057331,1708423057344,13
1708423057344,1708423057359,15
1708423057359,1708423057375,16
1708423057375,1708423057388,13
1708423057388,1708423057402,14
1708423057402,1708423057416,14
1708423057416,1708423057430,14
1708423057430,1708423057445,15
1708423057445,1708423057460,15
1708423057460,1708423057474,14
1708423057474,1708423057487,13
1708423057487,1708423057500,13
1708423057500,1708423057513,13
1708423057513,1708423057527,14
1708423057527,1708423057540,13
1708423057540,1708423057555,15
1708423057555,1708423057570,15
1708423057570,1708423057585,15
1708423057585,1708423057598,13
1708423057598,1708423057611,13
1708423057611,1708423057625,14
1708423057625,1708423057640,15
1708423057640,1708423057654,14
1708423057654,1708423057668,14
1708423057668,1708423057683,15
1708423057683,1708423057697,14
1708423057697,1708423057712,15
1708423057712,1708423057726,14
1708423057726,1708423057740,14
1708423057740,1708423057755,15
1708423057755,1708423057769,14
1708423057769,1708423057784,15
1708423057784,1708423057799,15
1708423057799,1708423057814,15
1708423057814,1708423057827,13
1708423057827,1708423057839,12
1708423057839,1708423057853,14
1708423057853,1708423057868,15
1708423057868,1708423057883,15
1708423057883,1708423057896,13
1708423057896,1708423057911,15
1708423057911,1708423057926,15
1708423057926,1708423057939,13
1708423057939,1708423057953,14
1708423057953,1708423057967,14
1708423057967,1708423057980,13
1708423057980,1708423057993,13
1708423057993,1708423058008,15
1708423058008,1708423058022,14
1708423058022,1708423058037,15
1708423058037,1708423058052,15
1708423058052,1708423058066,14
1708423058066,1708423058080,14
1708423058080,1708423058095,15
1708423058095,1708423058109,14
1708423058109,1708423058122,13
1708423058122,1708423058134,12
1708423058134,1708423058149,15
1708423058149,1708423058163,14
1708423058163,1708423058176,13
1708423058176,1708423058191,15
1708423058191,1708423058204,13
1708423058204,1708423058219,15
1708423058219,1708423058230,11
1708423058230,1708423058244,14
1708423058244,1708423058258,14
1708423058258,1708423058272,14
1708423058272,1708423058287,15
1708423058287,1708423058301,14
1708423058301,1708423058316,15
1708423058316,1708423058331,15
1708423058331,1708423058345,14
1708423058345,1708423058356,11
1708423058356,1708423058370,14
1708423058370,1708423058385,15
1708423058385,1708423058399,14
1708423058399,1708423058413,14
1708423058413,1708423058427,14
1708423058427,1708423058441,14
1708423058441,1708423058454,13
1708423058454,1708423058469,15
1708423058469,1708423058482,13
1708423058482,1708423058495,13
1708423058495,1708423058510,15
1708423058510,1708423058525,15
1708423058525,1708423058539,14
1708423058539,1708423058550,11
1708423058550,1708423058565,15
1708423058565,1708423058576,11
1708423058576,1708423058590,14
1708423058590,1708423058604,14
1708423058604,1708423058618,14
1708423058618,1708423058632,14
1708423058632,1708423058646,14
1708423058646,1708423058660,14
1708423058660,1708423058675,15
1708423058675,1708423058687,12
1708423058687,1708423058700,13
1708423058700,1708423058714,14
1708423058714,1708423058729,15
1708423058729,1708423058743,14
1708423058743,1708423058756,13
1708423058756,1708423058769,13
1708423058769,1708423058784,15
1708423058784,1708423058798,14
1708423058798,1708423058810,12
1708423058810,1708423058823,13
1708423058823,1708423058838,15
1708423058838,1708423058851,13
1708423058851,1708423058864,13
1708423058864,1708423058879,15
1708423058879,1708423058893,14
1708423058893,1708423058908,15
1708423058908,1708423058923,15
1708423058923,1708423058937,14
1708423058937,1708423058952,15
1708423058952,1708423058965,13
1708423058965,1708423058981,16
1708423058981,1708423058993,12
1708423058993,1708423059005,12
1708423059005,1708423059021,16
1708423059021,1708423059035,14
1708423059035,1708423059046,11
1708423059046,1708423059058,12
1708423059058,1708423059072,14
1708423059072,1708423059087,15
1708423059087,1708423059100,13
1708423059100,1708423059114,14
1708423059114,1708423059129,15
1708423059129,1708423059143,14
1708423059143,1708423059155,12
1708423059155,1708423059169,14
1708423059169,1708423059183,14
1708423059183,1708423059196,13
1708423059196,1708423059211,15
1708423059211,1708423059225,14
1708423059225,1708423059241,16
1708423059241,1708423059255,14
-,-,-
1708423060125,1708423060138,13
1708423060138,1708423060152,14
1708423060152,1708423060165,13
1708423060165,1708423060177,12
1708423060177,1708423060191,14
1708423060191,1708423060206,15
1708423060206,1708423060219,13
1708423060219,1708423060233,14
1708423060233,1708423060246,13
1708423060246,1708423060260,14
1708423060260,1708423060274,14
1708423060274,1708423060288,14
1708423060288,1708423060302,14
1708423060302,1708423060316,14
1708423060316,1708423060329,13
1708423060329,1708423060343,14
1708423060343,1708423060358,15
1708423060358,1708423060372,14
1708423060372,1708423060384,12
1708423060384,1708423060399,15
1708423060399,1708423060413,14
1708423060413,1708423060427,14
1708423060427,1708423060441,14
1708423060441,1708423060455,14
1708423060455,1708423060469,14
1708423060469,1708423060482,13
1708423060482,1708423060497,15
1708423060497,1708423060511,14
1708423060511,1708423060524,13
1708423060524,1708423060539,15
1708423060539,1708423060553,14
1708423060553,1708423060568,15
1708423060568,1708423060582,14
1708423060582,1708423060597,15
1708423060597,1708423060612,15
1708423060612,1708423060627,15
1708423060627,1708423060640,13
1708423060640,1708423060652,12
1708423060652,1708423060665,13
1708423060665,1708423060678,13
1708423060678,1708423060692,14
1708423060692,1708423060708,16
1708423060708,1708423060723,15
1708423060723,1708423060737,14
1708423060737,1708423060751,14
1708423060751,1708423060765,14
1708423060765,1708423060779,14
1708423060779,1708423060793,14
1708423060793,1708423060807,14
1708423060807,1708423060822,15
1708423060822,1708423060837,15
1708423060837,1708423060852,15
1708423060852,1708423060865,13
1708423060865,1708423060879,14
1708423060879,1708423060893,14
1708423060893,1708423060907,14
1708423060907,1708423060921,14
1708423060921,1708423060934,13
1708423060934,1708423060949,15
1708423060949,1708423060963,14
1708423060963,1708423060978,15
1708423060978,1708423060993,15
1708423060993,1708423061007,14
1708423061007,1708423061021,14
1708423061021,1708423061034,13
1708423061034,1708423061049,15
1708423061049,1708423061063,14
1708423061063,1708423061078,15
1708423061078,1708423061093,15
1708423061093,1708423061108,15
1708423061108,1708423061123,15
1708423061123,1708423061138,15
1708423061138,1708423061152,14
1708423061152,1708423061167,15
1708423061167,1708423061182,15
1708423061182,1708423061198,16
1708423061198,1708423061213,15
1708423061213,1708423061227,14
1708423061227,1708423061243,16
1708423061243,1708423061259,16
1708423061259,1708423061274,15
1708423061274,1708423061288,14
1708423061288,1708423061302,14
1708423061302,1708423061317,15
1708423061317,1708423061332,15
1708423061332,1708423061346,14
1708423061346,1708423061360,14
1708423061360,1708423061374,14
1708423061374,1708423061389,15
1708423061389,1708423061406,17
1708423061406,1708423061420,14
1708423061420,1708423061435,15
1708423061435,1708423061448,13
1708423061448,1708423061465,17
1708423061465,1708423061480,15
1708423061480,1708423061494,14
1708423061494,1708423061508,14
1708423061508,1708423061523,15
1708423061523,1708423061539,16
1708423061539,1708423061555,16
1708423061555,1708423061569,14
1708423061569,1708423061584,15
1708423061584,1708423061598,14
1708423061598,1708423061613,15
1708423061613,1708423061627,14
1708423061627,1708423061641,14
1708423061641,1708423061654,13
1708423061654,1708423061669,15
1708423061669,1708423061683,14
1708423061683,1708423061696,13
1708423061696,1708423061711,15
1708423061711,1708423061723,12
1708423061723,1708423061734,11
1708423061734,1708423061748,14
1708423061748,1708423061762,14
1708423061762,1708423061776,14
1708423061776,1708423061790,14
1708423061790,1708423061805,15
1708423061805,1708423061820,15
1708423061820,1708423061832,12
1708423061832,1708423061846,14
1708423061846,1708423061860,14
1708423061860,1708423061874,14
1708423061874,1708423061889,15
1708423061889,1708423061906,17
1708423061906,1708423061917,11
1708423061917,1708423061931,14
1708423061931,1708423061946,15
1708423061946,1708423061959,13
1708423061959,1708423061974,15
1708423061974,1708423061989,15
1708423061989,1708423062003,14
1708423062003,1708423062019,16
1708423062019,1708423062036,17
1708423062036,1708423062050,14
1708423062050,1708423062064,14
1708423062064,1708423062076,12
1708423062076,1708423062091,15
1708423062091,1708423062106,15
1708423062106,1708423062120,14
1708423062120,1708423062135,15
1708423062135,1708423062149,14
1708423062149,1708423062164,15
1708423062164,1708423062179,15
1708423062179,1708423062193,14
1708423062193,1708423062206,13
1708423062206,1708423062220,14
1708423062220,1708423062233,13
1708423062233,1708423062247,14
1708423062247,1708423062262,15
1708423062262,1708423062277,15
1708423062277,1708423062292,15
1708423062292,1708423062307,15
1708423062307,1708423062321,14
1708423062321,1708423062335,14
1708423062335,1708423062351,16
1708423062351,1708423062366,15
1708423062366,1708423062379,13
1708423062379,1708423062394,15
1708423062394,1708423062407,13
1708423062407,1708423062421,14
1708423062421,1708423062434,13
1708423062434,1708423062448,14
1708423062448,1708423062463,15
1708423062463,1708423062478,15
1708423062478,1708423062493,15
1708423062493,1708423062508,15
1708423062508,1708423062522,14
1708423062522,1708423062536,14
1708423062536,1708423062550,14
1708423062550,1708423062565,15
1708423062565,1708423062579,14
1708423062579,1708423062592,13
1708423062592,1708423062608,16
1708423062608,1708423062622,14
1708423062622,1708423062637,15
1708423062637,1708423062650,13
1708423062650,1708423062664,14
1708423062664,1708423062678,14
1708423062678,1708423062694,16
1708423062694,1708423062707,13
1708423062707,1708423062723,16
1708423062723,1708423062737,14
1708423062737,1708423062752,15
1708423062752,1708423062765,13
1708423062765,1708423062779,14
1708423062779,1708423062793,14
1708423062793,1708423062807,14
1708423062807,1708423062822,15
1708423062822,1708423062836,14
1708423062836,1708423062851,15
1708423062851,1708423062865,14
1708423062865,1708423062880,15
1708423062880,1708423062894,14
1708423062894,1708423062909,15
1708423062909,1708423062923,14
1708423062923,1708423062948,25
1708423062948,1708423062964,16
1708423062964,1708423062980,16
1708423062980,1708423062994,14
1708423062994,1708423063007,13
1708423063007,1708423063021,14
1708423063021,1708423063033,12
1708423063033,1708423063047,14
1708423063047,1708423063060,13
1708423063060,1708423063074,14
1708423063074,1708423063088,14
1708423063088,1708423063100,12
1708423063100,1708423063114,14
1708423063114,1708423063127,13
1708423063127,1708423063142,15
1708423063142,1708423063156,14
1708423063156,1708423063168,12
1708423063168,1708423063182,14
1708423063182,1708423063196,14
1708423063196,1708423063211,15
1708423063211,1708423063225,14
1708423063225,1708423063239,14
1708423063239,1708423063254,15
1708423063254,1708423063267,13
1708423063267,1708423063281,14
1708423063281,1708423063294,13
1708423063294,1708423063309,15
1708423063309,1708423063324,15
1708423063324,1708423063337,13
1708423063337,1708423063351,14
1708423063351,1708423063365,14
1708423063365,1708423063380,15
1708423063380,1708423063394,14
1708423063394,1708423063407,13
1708423063407,1708423063421,14
1708423063421,1708423063433,12
1708423063433,1708423063448,15
1708423063448,1708423063460,12
1708423063460,1708423063475,15
1708423063475,1708423063489,14
1708423063489,1708423063502,13
1708423063502,1708423063517,15
1708423063517,1708423063531,14
1708423063531,1708423063545,14
1708423063545,1708423063559,14
1708423063559,1708423063573,14
1708423063573,1708423063589,16
1708423063589,1708423063603,14
1708423063603,1708423063618,15
1708423063618,1708423063633,15
1708423063633,1708423063647,14
1708423063647,1708423063661,14
1708423063661,1708423063676,15
1708423063676,1708423063691,15
1708423063691,1708423063704,13
1708423063704,1708423063719,15
1708423063719,1708423063733,14
1708423063733,1708423063748,15
1708423063748,1708423063762,14
1708423063762,1708423063776,14
1708423063776,1708423063791,15
1708423063791,1708423063806,15
1708423063806,1708423063821,15
1708423063821,1708423063834,13
1708423063835,1708423063848,13
1708423063848,1708423063862,14
1708423063862,1708423063877,15
1708423063877,1708423063891,14
1708423063891,1708423063908,17
1708423063908,1708423063923,15
1708423063923,1708423063937,14
1708423063937,1708423063951,14
1708423063951,1708423063965,14
1708423063965,1708423063979,14
1708423063979,1708423063992,13
1708423063992,1708423064006,14
1708423064006,1708423064020,14
1708423064020,1708423064033,13
1708423064033,1708423064048,15
1708423064048,1708423064062,14
1708423064062,1708423064077,15
1708423064077,1708423064091,14
1708423064091,1708423064106,15
1708423064106,1708423064119,13
1708423064119,1708423064134,15
1708423064134,1708423064148,14
1708423064148,1708423064163,15
1708423064163,1708423064174,11
1708423064174,1708423064189,15
1708423064189,1708423064203,14
1708423064203,1708423064218,15
1708423064218,1708423064232,14
1708423064232,1708423064245,13
1708423064245,1708423064258,13
1708423064258,1708423064272,14
1708423064272,1708423064286,14
1708423064286,1708423064299,13
1708423064299,1708423064313,14
1708423064313,1708423064328,15
1708423064328,1708423064342,14
1708423064342,1708423064356,14
1708423064356,1708423064369,13
1708423064369,1708423064383,14
1708423064383,1708423064398,15
1708423064398,1708423064412,14
1708423064412,1708423064427,15
1708423064427,1708423064442,15
1708423064442,1708423064456,14
1708423064456,1708423064470,14
1708423064470,1708423064484,14
1708423064484,1708423064498,14
1708423064498,1708423064510,12
1708423064510,1708423064523,13
1708423064523,1708423064538,15
1708423064538,1708423064552,14
1708423064552,1708423064564,12
1708423064564,1708423064578,14
1708423064578,1708423064591,13
1708423064591,1708423064605,14
1708423064605,1708423064620,15
1708423064620,1708423064635,15
1708423064635,1708423064648,13
1708423064648,1708423064663,15
1708423064663,1708423064679,16
1708423064679,1708423064692,13
1708423064692,1708423064707,15
1708423064707,1708423064721,14
1708423064721,1708423064735,14
1708423064735,1708423064750,15
1708423064750,1708423064764,14
1708423064764,1708423064775,11
1708423064775,1708423064789,14
1708423064789,1708423064802,13
1708423064802,1708423064815,13
1708423064815,1708423064827,12
1708423064827,1708423064838,11
1708423064838,1708423064852,14
1708423064852,1708423064867,15
1708423064867,1708423064878,11
1708423064878,1708423064893,15
1708423064893,1708423064908,15
1708423064908,1708423064922,14
1708423064922,1708423064936,14
1708423064936,1708423064950,14
1708423064950,1708423064965,15
1708423064965,1708423064980,15
1708423064980,1708423064993,13
1708423064993,1708423065005,12
1708423065005,1708423065020,15
1708423065020,1708423065035,15
1708423065035,1708423065048,13
1708423065048,1708423065063,15
1708423065063,1708423065077,14
1708423065078,1708423065091,13
1708423065091,1708423065105,14
1708423065105,1708423065118,13
1708423065118,1708423065132,14
1708423065132,1708423065147,15
1708423065147,1708423065162,15
1708423065162,1708423065177,15
1708423065177,1708423065191,14
1708423065192,1708423065206,14
1708423065206,1708423065222,16
1708423065222,1708423065234,12
1708423065234,1708423065248,14
1708423065248,1708423065263,15
1708423065263,1708423065278,15
1708423065278,1708423065293,15
1708423065293,1708423065307,14
1708423065307,1708423065321,14
1708423065321,1708423065335,14
1708423065335,1708423065349,14
1708423065349,1708423065363,14
1708423065363,1708423065375,12
1708423065375,1708423065391,16
1708423065391,1708423065405,14
1708423065405,1708423065418,13
1708423065418,1708423065433,15
1708423065433,1708423065446,13
1708423065446,1708423065459,13
1708423065459,1708423065474,15
1708423065474,1708423065489,15
1708423065489,1708423065503,14
1708423065503,1708423065517,14
1708423065517,1708423065532,15
1708423065532,1708423065546,14
1708423065546,1708423065560,14
1708423065560,1708423065575,15
1708423065575,1708423065589,14
1708423065589,1708423065602,13
1708423065602,1708423065617,15
1708423065617,1708423065630,13
1708423065630,1708423065645,15
1708423065645,1708423065659,14
1708423065659,1708423065671,12
1708423065671,1708423065685,14
1708423065685,1708423065700,15
1708423065700,1708423065714,14
1708423065714,1708423065728,14
1708423065728,1708423065741,13
1708423065741,1708423065756,15
1708423065756,1708423065771,15
1708423065771,1708423065784,13
1708423065784,1708423065799,15
1708423065799,1708423065813,14
1708423065813,1708423065827,14
1708423065827,1708423065841,14
1708423065841,1708423065856,15
1708423065856,1708423065869,13
1708423065869,1708423065884,15
1708423065884,1708423065899,15
1708423065899,1708423065914,15
1708423065914,1708423065929,15
1708423065929,1708423065943,14
1708423065943,1708423065958,15
1708423065958,1708423065971,13
1708423065971,1708423065986,15
1708423065986,1708423066000,14
1708423066000,1708423066012,12
1708423066012,1708423066026,14
1708423066026,1708423066041,15
1708423066041,1708423066055,14
1708423066055,1708423066070,15
1708423066070,1708423066085,15
1708423066085,1708423066100,15
1708423066100,1708423066113,13
1708423066113,1708423066127,14
1708423066127,1708423066142,15
1708423066142,1708423066156,14
1708423066156,1708423066169,13
1708423066170,1708423066184,14
1708423066184,1708423066199,15
1708423066199,1708423066214,15
1708423066214,1708423066227,13
1708423066227,1708423066241,14
1708423066241,1708423066255,14
1708423066255,1708423066270,15
1708423066270,1708423066288,18
1708423066288,1708423066301,13
1708423066301,1708423066315,14
1708423066315,1708423066329,14
1708423066329,1708423066343,14
1708423066343,1708423066358,15
1708423066358,1708423066373,15
1708423066373,1708423066388,15
1708423066388,1708423066402,14
1708423066402,1708423066415,13
1708423066415,1708423066427,12
1708423066427,1708423066439,12
1708423066439,1708423066453,14
1708423066453,1708423066466,13
1708423066466,1708423066481,15
1708423066481,1708423066496,15
1708423066496,1708423066510,14
1708423066510,1708423066524,14
